Date,Close
2023-09-05 00:00:00+08:00,1.409999966621399
2023-09-06 00:00:00+08:00,1.4199999570846558
2023-09-07 00:00:00+08:00,1.4199999570846558
2023-09-11 00:00:00+08:00,1.440000057220459
2023-09-12 00:00:00+08:00,1.5499999523162842
2023-09-13 00:00:00+08:00,1.5499999523162842
2023-09-14 00:00:00+08:00,1.6200000047683716
2023-09-15 00:00:00+08:00,1.600000023841858
2023-09-18 00:00:00+08:00,1.5700000524520874
2023-09-19 00:00:00+08:00,1.5800000429153442
2023-09-20 00:00:00+08:00,1.5800000429153442
2023-09-21 00:00:00+08:00,1.5399999618530273
2023-09-22 00:00:00+08:00,1.590000033378601
2023-09-25 00:00:00+08:00,1.5399999618530273
2023-09-26 00:00:00+08:00,1.5399999618530273
2023-09-27 00:00:00+08:00,1.5199999809265137
2023-09-28 00:00:00+08:00,1.5
2023-09-29 00:00:00+08:00,1.4900000095367432
2023-10-03 00:00:00+08:00,1.4700000286102295
2023-10-04 00:00:00+08:00,1.4700000286102295
2023-10-05 00:00:00+08:00,1.4700000286102295
2023-10-06 00:00:00+08:00,1.5099999904632568
2023-10-09 00:00:00+08:00,1.5
2023-10-10 00:00:00+08:00,1.5199999809265137
2023-10-11 00:00:00+08:00,1.5099999904632568
2023-10-12 00:00:00+08:00,1.4800000190734863
2023-10-13 00:00:00+08:00,1.4700000286102295
2023-10-16 00:00:00+08:00,1.4299999475479126
2023-10-17 00:00:00+08:00,1.4299999475479126
2023-10-18 00:00:00+08:00,1.4199999570846558
2023-10-19 00:00:00+08:00,1.4199999570846558
2023-10-20 00:00:00+08:00,1.4299999475479126
2023-10-24 00:00:00+08:00,1.4299999475479126
2023-10-25 00:00:00+08:00,1.3799999952316284
2023-10-26 00:00:00+08:00,1.399999976158142
2023-10-27 00:00:00+08:00,1.3899999856948853
2023-10-30 00:00:00+08:00,1.3799999952316284
2023-10-31 00:00:00+08:00,1.350000023841858
2023-11-01 00:00:00+08:00,1.3600000143051147
2023-11-02 00:00:00+08:00,1.3799999952316284
2023-11-03 00:00:00+08:00,1.399999976158142
2023-11-06 00:00:00+08:00,1.399999976158142
2023-11-07 00:00:00+08:00,1.3899999856948853
2023-11-08 00:00:00+08:00,1.3899999856948853
2023-11-09 00:00:00+08:00,1.399999976158142
2023-11-10 00:00:00+08:00,1.3899999856948853
2023-11-13 00:00:00+08:00,1.399999976158142
2023-11-14 00:00:00+08:00,1.399999976158142
2023-11-15 00:00:00+08:00,1.4199999570846558
2023-11-16 00:00:00+08:00,1.409999966621399
2023-11-17 00:00:00+08:00,1.4199999570846558
2023-11-20 00:00:00+08:00,1.409999966621399
2023-11-21 00:00:00+08:00,1.4199999570846558
2023-11-22 00:00:00+08:00,1.409999966621399
2023-11-23 00:00:00+08:00,1.4500000476837158
2023-11-24 00:00:00+08:00,1.4299999475479126
2023-11-27 00:00:00+08:00,1.4199999570846558
2023-11-28 00:00:00+08:00,1.340000033378601
2023-11-29 00:00:00+08:00,1.340000033378601
2023-11-30 00:00:00+08:00,1.3300000429153442
2023-12-01 00:00:00+08:00,1.309999942779541
2023-12-04 00:00:00+08:00,1.309999942779541
2023-12-05 00:00:00+08:00,1.25
2023-12-06 00:00:00+08:00,1.2999999523162842
2023-12-07 00:00:00+08:00,1.2799999713897705
2023-12-08 00:00:00+08:00,1.2899999618530273
2023-12-11 00:00:00+08:00,1.2899999618530273
2023-12-12 00:00:00+08:00,1.3300000429153442
2023-12-13 00:00:00+08:00,1.309999942779541
2023-12-14 00:00:00+08:00,1.3200000524520874
2023-12-15 00:00:00+08:00,1.3799999952316284
2023-12-18 00:00:00+08:00,1.3799999952316284
2023-12-19 00:00:00+08:00,1.3799999952316284
2023-12-20 00:00:00+08:00,1.3799999952316284
2023-12-21 00:00:00+08:00,1.3700000047683716
2023-12-22 00:00:00+08:00,1.3899999856948853
2023-12-27 00:00:00+08:00,1.3899999856948853
2023-12-28 00:00:00+08:00,1.440000057220459
2023-12-29 00:00:00+08:00,1.440000057220459
2024-01-02 00:00:00+08:00,1.4299999475479126
2024-01-03 00:00:00+08:00,1.4700000286102295
2024-01-04 00:00:00+08:00,1.4500000476837158
2024-01-05 00:00:00+08:00,1.4199999570846558
2024-01-08 00:00:00+08:00,1.399999976158142
2024-01-09 00:00:00+08:00,1.440000057220459
2024-01-10 00:00:00+08:00,1.4299999475479126
2024-01-11 00:00:00+08:00,1.4299999475479126
2024-01-12 00:00:00+08:00,1.4299999475479126
2024-01-15 00:00:00+08:00,1.4199999570846558
2024-01-16 00:00:00+08:00,1.4299999475479126
2024-01-17 00:00:00+08:00,1.3799999952316284
2024-01-18 00:00:00+08:00,1.3600000143051147
2024-01-19 00:00:00+08:00,1.3600000143051147
2024-01-22 00:00:00+08:00,1.340000033378601
2024-01-23 00:00:00+08:00,1.340000033378601
2024-01-24 00:00:00+08:00,1.3700000047683716
2024-01-25 00:00:00+08:00,1.4299999475479126
2024-01-26 00:00:00+08:00,1.4199999570846558
2024-01-29 00:00:00+08:00,1.4299999475479126
2024-01-30 00:00:00+08:00,1.3799999952316284
2024-01-31 00:00:00+08:00,1.3799999952316284
2024-02-01 00:00:00+08:00,1.3899999856948853
2024-02-02 00:00:00+08:00,1.3799999952316284
2024-02-05 00:00:00+08:00,1.3799999952316284
2024-02-06 00:00:00+08:00,1.4199999570846558
2024-02-07 00:00:00+08:00,1.4299999475479126
2024-02-08 00:00:00+08:00,1.4700000286102295
2024-02-09 00:00:00+08:00,1.4600000381469727
2024-02-14 00:00:00+08:00,1.4600000381469727
2024-02-15 00:00:00+08:00,1.4600000381469727
2024-02-16 00:00:00+08:00,1.4900000095367432
2024-02-19 00:00:00+08:00,1.5
2024-02-20 00:00:00+08:00,1.5
2024-02-21 00:00:00+08:00,1.5299999713897705
2024-02-22 00:00:00+08:00,1.5499999523162842
2024-02-23 00:00:00+08:00,1.600000023841858
2024-02-26 00:00:00+08:00,1.6100000143051147
2024-02-27 00:00:00+08:00,1.600000023841858
2024-02-28 00:00:00+08:00,1.5700000524520874
2024-02-29 00:00:00+08:00,1.5800000429153442
2024-03-01 00:00:00+08:00,1.5700000524520874
2024-03-04 00:00:00+08:00,1.590000033378601
2024-03-05 00:00:00+08:00,1.5800000429153442
2024-03-06 00:00:00+08:00,1.590000033378601
2024-03-07 00:00:00+08:00,1.5800000429153442
2024-03-08 00:00:00+08:00,1.5800000429153442
2024-03-11 00:00:00+08:00,1.590000033378601
2024-03-12 00:00:00+08:00,1.6299999952316284
2024-03-13 00:00:00+08:00,1.6399999856948853
2024-03-14 00:00:00+08:00,1.7000000476837158
2024-03-15 00:00:00+08:00,1.6699999570846558
2024-03-18 00:00:00+08:00,1.6699999570846558
2024-03-19 00:00:00+08:00,1.6799999475479126
2024-03-20 00:00:00+08:00,1.7100000381469727
2024-03-21 00:00:00+08:00,1.7799999713897705
2024-03-22 00:00:00+08:00,1.7899999618530273
2024-03-25 00:00:00+08:00,1.6799999475479126
2024-03-26 00:00:00+08:00,1.7100000381469727
2024-03-27 00:00:00+08:00,1.6799999475479126
2024-03-28 00:00:00+08:00,1.6799999475479126
2024-04-02 00:00:00+08:00,1.7000000476837158
2024-04-03 00:00:00+08:00,1.690000057220459
2024-04-05 00:00:00+08:00,1.6299999952316284
2024-04-08 00:00:00+08:00,1.659999966621399
2024-04-09 00:00:00+08:00,1.7000000476837158
2024-04-10 00:00:00+08:00,1.5399999618530273
2024-04-11 00:00:00+08:00,1.5499999523162842
2024-04-12 00:00:00+08:00,1.5399999618530273
2024-04-15 00:00:00+08:00,1.5099999904632568
2024-04-16 00:00:00+08:00,1.4800000190734863
2024-04-17 00:00:00+08:00,1.5
2024-04-18 00:00:00+08:00,1.5199999809265137
2024-04-19 00:00:00+08:00,1.5
2024-04-22 00:00:00+08:00,1.5099999904632568
2024-04-23 00:00:00+08:00,1.5099999904632568
2024-04-24 00:00:00+08:00,1.5499999523162842
2024-04-25 00:00:00+08:00,1.559999942779541
2024-04-26 00:00:00+08:00,1.6299999952316284
2024-04-29 00:00:00+08:00,1.6399999856948853
2024-04-30 00:00:00+08:00,1.649999976158142
2024-05-02 00:00:00+08:00,1.690000057220459
2024-05-03 00:00:00+08:00,1.7200000286102295
2024-05-06 00:00:00+08:00,1.7000000476837158
2024-05-07 00:00:00+08:00,1.7200000286102295
2024-05-08 00:00:00+08:00,1.7000000476837158
2024-05-09 00:00:00+08:00,1.7200000286102295
2024-05-10 00:00:00+08:00,1.7699999809265137
2024-05-13 00:00:00+08:00,1.7799999713897705
2024-05-14 00:00:00+08:00,1.7599999904632568
2024-05-16 00:00:00+08:00,1.75
2024-05-17 00:00:00+08:00,1.7799999713897705
